"total"
"Sample1"	1352.27604583003
"Sample2"	1720.63717757918
"Sample3"	64194.9183728037
"Sample4"	50256.1287648756
"Sample5"	1132.36747053758
"Sample6"	2148.11496116378
"Sample7"	1285531.08849511
"Sample8"	11370.6927427815
"Sample9"	4396.72551415112
"Sample10"	21662.6365381972
"Sample11"	38817.792547215
"Sample12"	141784.838203375
"Sample13"	612.755643713386
"Sample14"	19247.346847849
"Sample15"	2606.22975970827
"Sample16"	9263.25410028752
"Sample17"	294.471157271915
"Sample18"	20108.9032976173
"Sample19"	53067.750415218
"Sample20"	1359.51173355445
"Sample21"	377.975895871658
"Sample22"	4040.52113366579
"Sample23"	1100.85078008321
"Sample24"	641.103180045793
"Sample25"	1462.58079119591
"Sample26"	999.425985132674
"Sample27"	2144.79603252642
"Sample28"	2033.39443921036
"Sample29"	24839.7342421348
"Sample30"	528.843145798443
"Sample31"	2423.92010650407
"Sample32"	21453.8607528539
"Sample33"	891.263106753602
"Sample34"	3288.14838386756
"Sample35"	642.154804090451
"Sample36"	769.916155655376
"Sample37"	1550.26627338878
"Sample38"	821.045896850904
"Sample39"	14244.8613570937
"Sample40"	1172.00574526442
"Sample41"	4191.38181002212
"Sample42"	15855.1872235977
"Sample43"	1864.3084634879
"Sample44"	898.48468172946
"Sample45"	4411.98692786575
"Sample46"	85964.2551141364
"Sample47"	69572.5698301068
"Sample48"	22023.7016075337
"Sample49"	2924.17631552541
"Sample50"	1083.99769523066
"Sample51"	844.014284672864
"Sample52"	1113.8009392308
"Sample53"	557.592111926976
"Sample54"	1253.84220181991
"Sample55"	65326.2038606072
"Sample56"	105.198991143909
"Sample57"	52220.0021031683
"Sample58"	1536.90604753656
"Sample59"	31643.8212422412
"Sample60"	144956.520556822
"Sample61"	2680.25069046943
"Sample62"	14485.3719899603
"Sample63"	654116.429808851
"Sample64"	142638.716336545
"Sample65"	15609.9800005811
"Sample66"	108198.332659098
"Sample67"	3569.90041034776
"Sample68"	5775.28152954458
"Sample69"	247.127393724172
"Sample70"	65352.4401577377
"Sample71"	42483.450968907
"Sample72"	36067.0696053103
"Sample73"	1809.22260825726
"Sample74"	2150.50072764646
"Sample75"	27345.8865047312
"Sample76"	958.307940256996
"Sample77"	870.099473861337
"Sample78"	7744.43917891112
"Sample79"	272.938698792237
"Sample80"	2498.27293175728
"Sample81"	4432.44497348484
"Sample82"	340.912939097709
"Sample83"	1271.50779617112
"Sample84"	140026.487360488
"Sample85"	2959.81905445098
"Sample86"	132990.626792032
"Sample87"	6136.16247813682
"Sample88"	14018.2554872002
"Sample89"	371921.099222663
"Sample90"	270.655078042014
"Sample91"	1369.77489223602
"Sample92"	150166.41873342
"Sample93"	3342.52820002522
"Sample94"	20710.0257074838
"Sample95"	4036.31583710057
"Sample96"	12740.3509690648
"Sample97"	639.208694162452
"Sample98"	30512.1632463928
"Sample99"	63091.949001639
"Sample100"	2062.98050370913
